id,identifier,persistentUrl,protocol,authority,publisher,publicationDate,storageIdentifier,type
2961554,DVN/14RSGX,https://doi.org/10.7910/DVN/14RSGX,doi,10.7910,Harvard Dataverse,2016-11-28,s3://dvn-cloud:10.7910/DVN/14RSGX,dataset
2962852,DVN/LGDIZD,https://doi.org/10.7910/DVN/LGDIZD,doi,10.7910,Harvard Dataverse,2016-12-06,s3://dvn-cloud:10.7910/DVN/LGDIZD,dataset
2963200,DVN/HKOBWC,https://doi.org/10.7910/DVN/HKOBWC,doi,10.7910,Harvard Dataverse,2016-12-08,s3://dvn-cloud:10.7910/DVN/HKOBWC,dataset
2964039,DVN/KC73TR,https://doi.org/10.7910/DVN/KC73TR,doi,10.7910,Harvard Dataverse,2016-12-12,s3://dvn-cloud:10.7910/DVN/KC73TR,dataset
2964567,DVN/PTOYUX,https://doi.org/10.7910/DVN/PTOYUX,doi,10.7910,Harvard Dataverse,2016-12-23,s3://dvn-cloud:10.7910/DVN/PTOYUX,dataset
2965348,DVN/UCCJIB,https://doi.org/10.7910/DVN/UCCJIB,doi,10.7910,Harvard Dataverse,2016-12-23,s3://dvn-cloud:10.7910/DVN/UCCJIB,dataset
2965435,DVN/6WBQ7U,https://doi.org/10.7910/DVN/6WBQ7U,doi,10.7910,Harvard Dataverse,2016-12-23,s3://dvn-cloud:10.7910/DVN/6WBQ7U,dataset
2968640,DVN/2OFTAW,https://doi.org/10.7910/DVN/2OFTAW,doi,10.7910,Harvard Dataverse,2017-01-05,s3://dvn-cloud:10.7910/DVN/2OFTAW,dataset
2968798,DVN/ASLTVG,https://doi.org/10.7910/DVN/ASLTVG,doi,10.7910,Harvard Dataverse,2017-01-05,s3://dvn-cloud:10.7910/DVN/ASLTVG,dataset
2968815,DVN/0XEUCP,https://doi.org/10.7910/DVN/0XEUCP,doi,10.7910,Harvard Dataverse,2017-01-05,s3://dvn-cloud:10.7910/DVN/0XEUCP,dataset
2969330,DVN/96H4DV,https://doi.org/10.7910/DVN/96H4DV,doi,10.7910,Harvard Dataverse,2017-01-14,s3://dvn-cloud:10.7910/DVN/96H4DV,dataset
2969895,DVN/61JSZQ,https://doi.org/10.7910/DVN/61JSZQ,doi,10.7910,Harvard Dataverse,2017-04-14,s3://dvn-cloud:10.7910/DVN/61JSZQ,dataset
2970242,DVN/SIUR6A,https://doi.org/10.7910/DVN/SIUR6A,doi,10.7910,Harvard Dataverse,2017-01-14,s3://dvn-cloud:10.7910/DVN/SIUR6A,dataset
2971472,DVN/D0LEX4,https://doi.org/10.7910/DVN/D0LEX4,doi,10.7910,Harvard Dataverse,2017-01-24,s3://dvn-cloud:10.7910/DVN/D0LEX4,dataset
2971477,DVN/ZIYOQ3,https://doi.org/10.7910/DVN/ZIYOQ3,doi,10.7910,Harvard Dataverse,2017-01-24,s3://dvn-cloud:10.7910/DVN/ZIYOQ3,dataset
2971581,DVN/SNQG8P,https://doi.org/10.7910/DVN/SNQG8P,doi,10.7910,Harvard Dataverse,2017-01-24,s3://dvn-cloud:10.7910/DVN/SNQG8P,dataset
2971629,DVN/J4KRBG,https://doi.org/10.7910/DVN/J4KRBG,doi,10.7910,Harvard Dataverse,2017-01-30,s3://dvn-cloud:10.7910/DVN/J4KRBG,dataset
2971660,DVN/LTPPVH,https://doi.org/10.7910/DVN/LTPPVH,doi,10.7910,Harvard Dataverse,2017-02-07,s3://dvn-cloud:10.7910/DVN/LTPPVH,dataset
2972241,DVN/TWDSBW,https://doi.org/10.7910/DVN/TWDSBW,doi,10.7910,Harvard Dataverse,2017-01-30,s3://dvn-cloud:10.7910/DVN/TWDSBW,dataset
2999513,DVN/IZC5P1,https://doi.org/10.7910/DVN/IZC5P1,doi,10.7910,Harvard Dataverse,2017-02-06,s3://dvn-cloud:10.7910/DVN/IZC5P1,dataset
2999679,DVN/BANJL7,https://doi.org/10.7910/DVN/BANJL7,doi,10.7910,Harvard Dataverse,2017-02-07,s3://dvn-cloud:10.7910/DVN/BANJL7,dataset
3002554,DVN/ZUY1KJ,https://doi.org/10.7910/DVN/ZUY1KJ,doi,10.7910,Harvard Dataverse,2017-04-14,s3://dvn-cloud:10.7910/DVN/ZUY1KJ,dataset
3003455,DVN/ULTUUC,https://doi.org/10.7910/DVN/ULTUUC,doi,10.7910,Harvard Dataverse,2017-03-02,s3://dvn-cloud:10.7910/DVN/ULTUUC,dataset
3003679,DVN/1GLFE1,https://doi.org/10.7910/DVN/1GLFE1,doi,10.7910,Harvard Dataverse,2017-03-02,s3://dvn-cloud:10.7910/DVN/1GLFE1,dataset
3004289,DVN/ELWP8V,https://doi.org/10.7910/DVN/ELWP8V,doi,10.7910,Harvard Dataverse,2017-03-02,s3://dvn-cloud:10.7910/DVN/ELWP8V,dataset
3004647,DVN/LBMRFX,https://doi.org/10.7910/DVN/LBMRFX,doi,10.7910,Harvard Dataverse,2017-03-06,s3://dvn-cloud:10.7910/DVN/LBMRFX,dataset
3006771,DVN/DCTPJI,https://doi.org/10.7910/DVN/DCTPJI,doi,10.7910,Harvard Dataverse,2017-03-16,s3://dvn-cloud:10.7910/DVN/DCTPJI,dataset
3006796,DVN/E40AFU,https://doi.org/10.7910/DVN/E40AFU,doi,10.7910,Harvard Dataverse,2017-03-16,s3://dvn-cloud:10.7910/DVN/E40AFU,dataset
3008115,DVN/5A0JOI,https://doi.org/10.7910/DVN/5A0JOI,doi,10.7910,Harvard Dataverse,2017-04-03,s3://dvn-cloud:10.7910/DVN/5A0JOI,dataset
3008129,DVN/SODVHZ,https://doi.org/10.7910/DVN/SODVHZ,doi,10.7910,Harvard Dataverse,2017-05-09,s3://dvn-cloud:10.7910/DVN/SODVHZ,dataset
3009341,DVN/T9WESH,https://doi.org/10.7910/DVN/T9WESH,doi,10.7910,Harvard Dataverse,2017-03-30,s3://10.7910/DVN/T9WESH,dataset
3011081,DVN/XOERIO,https://doi.org/10.7910/DVN/XOERIO,doi,10.7910,Harvard Dataverse,2017-04-12,s3://dvn-cloud:10.7910/DVN/XOERIO,dataset
3012314,DVN/SJBWC3,https://doi.org/10.7910/DVN/SJBWC3,doi,10.7910,Harvard Dataverse,2017-04-19,s3://dvn-cloud:10.7910/DVN/SJBWC3,dataset
3012482,DVN/DF4DFH,https://doi.org/10.7910/DVN/DF4DFH,doi,10.7910,Harvard Dataverse,2017-05-09,s3://dvn-cloud:10.7910/DVN/DF4DFH,dataset
3013167,DVN/LJVBT6,https://doi.org/10.7910/DVN/LJVBT6,doi,10.7910,Harvard Dataverse,2017-05-02,s3://dvn-cloud:10.7910/DVN/LJVBT6,dataset
3013615,DVN/XNHHDO,https://doi.org/10.7910/DVN/XNHHDO,doi,10.7910,Harvard Dataverse,2017-04-24,s3://dvn-cloud:10.7910/DVN/XNHHDO,dataset
3013736,DVN/UOABFB,https://doi.org/10.7910/DVN/UOABFB,doi,10.7910,Harvard Dataverse,2017-04-24,s3://dvn-cloud:10.7910/DVN/UOABFB,dataset
3013785,DVN/EKNEIH,https://doi.org/10.7910/DVN/EKNEIH,doi,10.7910,Harvard Dataverse,2017-04-26,s3://dvn-cloud:10.7910/DVN/EKNEIH,dataset
3014014,DVN/E5DJFS,https://doi.org/10.7910/DVN/E5DJFS,doi,10.7910,Harvard Dataverse,2017-04-26,s3://dvn-cloud:10.7910/DVN/E5DJFS,dataset
3014602,DVN/XAWZVS,https://doi.org/10.7910/DVN/XAWZVS,doi,10.7910,Harvard Dataverse,2017-05-08,s3://dvn-cloud:10.7910/DVN/XAWZVS,dataset
3017199,DVN/6SRL9X,https://doi.org/10.7910/DVN/6SRL9X,doi,10.7910,Harvard Dataverse,2017-05-24,s3://dvn-cloud:10.7910/DVN/6SRL9X,dataset
3017853,DVN/ZUE1BI,https://doi.org/10.7910/DVN/ZUE1BI,doi,10.7910,Harvard Dataverse,2017-05-26,s3://dvn-cloud:10.7910/DVN/ZUE1BI,dataset
3018126,DVN/WO3NXS,https://doi.org/10.7910/DVN/WO3NXS,doi,10.7910,Harvard Dataverse,2017-05-16,s3://dvn-cloud:10.7910/DVN/WO3NXS,dataset
3018998,DVN/T17S0X,https://doi.org/10.7910/DVN/T17S0X,doi,10.7910,Harvard Dataverse,2017-05-24,s3://dvn-cloud:10.7910/DVN/T17S0X,dataset
3019089,DVN/UTJGTF,https://doi.org/10.7910/DVN/UTJGTF,doi,10.7910,Harvard Dataverse,2017-05-26,s3://dvn-cloud:10.7910/DVN/UTJGTF,dataset
3019099,DVN/CDFEGV,https://doi.org/10.7910/DVN/CDFEGV,doi,10.7910,Harvard Dataverse,2017-08-08,s3://dvn-cloud:10.7910/DVN/CDFEGV,dataset
3019916,DVN/MP1NSJ,https://doi.org/10.7910/DVN/MP1NSJ,doi,10.7910,Harvard Dataverse,2017-05-30,s3://dvn-cloud:10.7910/DVN/MP1NSJ,dataset
3020150,DVN/OJUPMY,https://doi.org/10.7910/DVN/OJUPMY,doi,10.7910,Harvard Dataverse,2017-05-30,s3://dvn-cloud:10.7910/DVN/OJUPMY,dataset
3020205,DVN/5EIKNG,https://doi.org/10.7910/DVN/5EIKNG,doi,10.7910,Harvard Dataverse,2017-06-05,s3://dvn-cloud:10.7910/DVN/5EIKNG,dataset
3020261,DVN/Q5M4UQ,https://doi.org/10.7910/DVN/Q5M4UQ,doi,10.7910,Harvard Dataverse,2017-05-30,s3://dvn-cloud:10.7910/DVN/Q5M4UQ,dataset
3020503,DVN/KDRXD0,https://doi.org/10.7910/DVN/KDRXD0,doi,10.7910,Harvard Dataverse,2017-06-05,s3://dvn-cloud:10.7910/DVN/KDRXD0,dataset
3023005,DVN/UV7ZPZ,https://doi.org/10.7910/DVN/UV7ZPZ,doi,10.7910,Harvard Dataverse,2017-06-05,s3://dvn-cloud:10.7910/DVN/UV7ZPZ,dataset
3026879,DVN/JSDUTQ,https://doi.org/10.7910/DVN/JSDUTQ,doi,10.7910,Harvard Dataverse,2017-06-12,s3://dvn-cloud:10.7910/DVN/JSDUTQ,dataset
3027253,DVN/TLBBUX,https://doi.org/10.7910/DVN/TLBBUX,doi,10.7910,Harvard Dataverse,2017-06-14,s3://dvn-cloud:10.7910/DVN/TLBBUX,dataset
3030264,DVN/URHLUO,https://doi.org/10.7910/DVN/URHLUO,doi,10.7910,Harvard Dataverse,2017-06-27,s3://dvn-cloud:10.7910/DVN/URHLUO,dataset
3030548,DVN/IUJPYK,https://doi.org/10.7910/DVN/IUJPYK,doi,10.7910,Harvard Dataverse,2017-06-27,file,dataset
3031531,DVN/R677HD,https://doi.org/10.7910/DVN/R677HD,doi,10.7910,Harvard Dataverse,2017-06-27,s3://dvn-cloud:10.7910/DVN/R677HD,dataset
3031547,DVN/7Q9ZSR,https://doi.org/10.7910/DVN/7Q9ZSR,doi,10.7910,Harvard Dataverse,2017-06-27,s3://dvn-cloud:10.7910/DVN/7Q9ZSR,dataset
3031859,DVN/BWYJKB,https://doi.org/10.7910/DVN/BWYJKB,doi,10.7910,Harvard Dataverse,2017-06-28,s3://dvn-cloud:10.7910/DVN/BWYJKB,dataset
3032591,DVN/5AN3RU,https://doi.org/10.7910/DVN/5AN3RU,doi,10.7910,Harvard Dataverse,2017-07-10,s3://dvn-cloud:10.7910/DVN/5AN3RU,dataset
3032608,DVN/EVYI2H,https://doi.org/10.7910/DVN/EVYI2H,doi,10.7910,Harvard Dataverse,2017-07-07,s3://dvn-cloud:10.7910/DVN/EVYI2H,dataset
3033780,DVN/V9QSWK,https://doi.org/10.7910/DVN/V9QSWK,doi,10.7910,Harvard Dataverse,2017-07-06,s3://dvn-cloud:10.7910/DVN/V9QSWK,dataset
3035099,DVN/OAGZZD,https://doi.org/10.7910/DVN/OAGZZD,doi,10.7910,Harvard Dataverse,2017-07-07,s3://dvn-cloud:10.7910/DVN/OAGZZD,dataset
3037126,DVN/WDRHTS,https://doi.org/10.7910/DVN/WDRHTS,doi,10.7910,Harvard Dataverse,2017-07-24,s3://dvn-cloud:10.7910/DVN/WDRHTS,dataset
3037168,DVN/IO89OI,https://doi.org/10.7910/DVN/IO89OI,doi,10.7910,Harvard Dataverse,2017-08-02,s3://dvn-cloud:10.7910/DVN/IO89OI,dataset
3037556,DVN/MMS1P2,https://doi.org/10.7910/DVN/MMS1P2,doi,10.7910,Harvard Dataverse,2017-07-24,s3://dvn-cloud:10.7910/DVN/MMS1P2,dataset
3040351,DVN/CLMQ8E,https://doi.org/10.7910/DVN/CLMQ8E,doi,10.7910,Harvard Dataverse,2017-08-24,s3://10.7910/DVN/CLMQ8E,dataset
3042281,DVN/MOTRM2,https://doi.org/10.7910/DVN/MOTRM2,doi,10.7910,Harvard Dataverse,2017-08-08,s3://dvn-cloud:10.7910/DVN/MOTRM2,dataset
3042450,DVN/C6XJAT,https://doi.org/10.7910/DVN/C6XJAT,doi,10.7910,Harvard Dataverse,2017-08-09,s3://dvn-cloud:10.7910/DVN/C6XJAT,dataset
3042833,DVN/QKJHCI,https://doi.org/10.7910/DVN/QKJHCI,doi,10.7910,Harvard Dataverse,2017-08-15,s3://dvn-cloud:10.7910/DVN/QKJHCI,dataset
3043034,DVN/SEXLPX,https://doi.org/10.7910/DVN/SEXLPX,doi,10.7910,Harvard Dataverse,2017-08-24,s3://dvn-cloud:10.7910/DVN/SEXLPX,dataset
3043046,DVN/WM0XNF,https://doi.org/10.7910/DVN/WM0XNF,doi,10.7910,Harvard Dataverse,2017-08-16,s3://dvn-cloud:10.7910/DVN/WM0XNF,dataset
3043067,DVN/TXEFZI,https://doi.org/10.7910/DVN/TXEFZI,doi,10.7910,Harvard Dataverse,2017-08-24,s3://dvn-cloud:10.7910/DVN/TXEFZI,dataset
3047245,DVN/Y6RYUY,https://doi.org/10.7910/DVN/Y6RYUY,doi,10.7910,Harvard Dataverse,2017-09-14,s3://dvn-cloud:10.7910/DVN/Y6RYUY,dataset
3047300,DVN/XWAREK,https://doi.org/10.7910/DVN/XWAREK,doi,10.7910,Harvard Dataverse,2017-08-29,s3://dvn-cloud:10.7910/DVN/XWAREK,dataset
3048843,DVN/F1VLBI,https://doi.org/10.7910/DVN/F1VLBI,doi,10.7910,Harvard Dataverse,2017-09-05,s3://dvn-cloud:10.7910/DVN/F1VLBI,dataset
3049787,DVN/TNWENH,https://doi.org/10.7910/DVN/TNWENH,doi,10.7910,Harvard Dataverse,2017-09-05,s3://dvn-cloud:10.7910/DVN/TNWENH,dataset
3049973,DVN/R163AN,https://doi.org/10.7910/DVN/R163AN,doi,10.7910,Harvard Dataverse,2017-08-29,s3://dvn-cloud:10.7910/DVN/R163AN,dataset
3050127,DVN/AE5BPK,https://doi.org/10.7910/DVN/AE5BPK,doi,10.7910,Harvard Dataverse,2017-08-29,s3://dvn-cloud:10.7910/DVN/AE5BPK,dataset
3050479,DVN/CV9AYE,https://doi.org/10.7910/DVN/CV9AYE,doi,10.7910,Harvard Dataverse,2017-09-05,s3://dvn-cloud:10.7910/DVN/CV9AYE,dataset
3050530,DVN/K3P78R,https://doi.org/10.7910/DVN/K3P78R,doi,10.7910,Harvard Dataverse,2017-09-11,s3://dvn-cloud:10.7910/DVN/K3P78R,dataset
3050940,DVN/F2F827,https://doi.org/10.7910/DVN/F2F827,doi,10.7910,Harvard Dataverse,2017-09-14,s3://dvn-cloud:10.7910/DVN/F2F827,dataset
3051075,DVN/QG7FMX,https://doi.org/10.7910/DVN/QG7FMX,doi,10.7910,Harvard Dataverse,2017-09-14,s3://dvn-cloud:10.7910/DVN/QG7FMX,dataset
3051187,DVN/56EZPS,https://doi.org/10.7910/DVN/56EZPS,doi,10.7910,Harvard Dataverse,2017-09-12,s3://dvn-cloud:10.7910/DVN/56EZPS,dataset
3051480,DVN/CEJSVJ,https://doi.org/10.7910/DVN/CEJSVJ,doi,10.7910,Harvard Dataverse,2017-09-15,s3://dvn-cloud:10.7910/DVN/CEJSVJ,dataset
3052034,DVN/OOLFGP,https://doi.org/10.7910/DVN/OOLFGP,doi,10.7910,Harvard Dataverse,2017-09-20,s3://10.7910/DVN/OOLFGP,dataset
3052286,DVN/IWTPVO,https://doi.org/10.7910/DVN/IWTPVO,doi,10.7910,Harvard Dataverse,2017-09-18,s3://dvn-cloud:10.7910/DVN/IWTPVO,dataset
3052361,DVN/RKQEJD,https://doi.org/10.7910/DVN/RKQEJD,doi,10.7910,Harvard Dataverse,2017-09-20,s3://dvn-cloud:10.7910/DVN/RKQEJD,dataset
3054210,DVN/GR7BOP,https://doi.org/10.7910/DVN/GR7BOP,doi,10.7910,Harvard Dataverse,2017-09-28,s3://dvn-cloud:10.7910/DVN/GR7BOP,dataset
3055261,DVN/QQBARG,https://doi.org/10.7910/DVN/QQBARG,doi,10.7910,Harvard Dataverse,2017-10-02,s3://dvn-cloud:10.7910/DVN/QQBARG,dataset
3055478,DVN/GB5BFN,https://doi.org/10.7910/DVN/GB5BFN,doi,10.7910,Harvard Dataverse,2017-10-05,file,dataset
3055501,DVN/CSNTTG,https://doi.org/10.7910/DVN/CSNTTG,doi,10.7910,Harvard Dataverse,2017-10-05,file,dataset
3055967,DVN/0RWXQO,https://doi.org/10.7910/DVN/0RWXQO,doi,10.7910,Harvard Dataverse,2017-10-09,file,dataset
3056371,DVN/4QRUPR,https://doi.org/10.7910/DVN/4QRUPR,doi,10.7910,Harvard Dataverse,2017-10-12,file,dataset
3056395,DVN/LNPAOC,https://doi.org/10.7910/DVN/LNPAOC,doi,10.7910,Harvard Dataverse,2017-10-10,file,dataset
3058208,DVN/KHBDWU,https://doi.org/10.7910/DVN/KHBDWU,doi,10.7910,Harvard Dataverse,2017-10-18,file,dataset
3058614,DVN/61JJI3,https://doi.org/10.7910/DVN/61JJI3,doi,10.7910,Harvard Dataverse,2017-10-23,file,dataset
3061602,DVN/MLH2FY,https://doi.org/10.7910/DVN/MLH2FY,doi,10.7910,Harvard Dataverse,2017-10-25,s3://10.7910/DVN/MLH2FY,dataset
3067713,DVN/4G2DBT,https://doi.org/10.7910/DVN/4G2DBT,doi,10.7910,Harvard Dataverse,2017-10-25,file,dataset
3069130,DVN/01LN9W,https://doi.org/10.7910/DVN/01LN9W,doi,10.7910,Harvard Dataverse,2017-11-01,file,dataset
3074707,DVN/6NSLSM,https://doi.org/10.7910/DVN/6NSLSM,doi,10.7910,Harvard Dataverse,2017-11-20,file,dataset
3079296,DVN/92SKA2,https://doi.org/10.7910/DVN/92SKA2,doi,10.7910,Harvard Dataverse,2017-12-01,file,dataset
3082413,DVN/QV7AJH,https://doi.org/10.7910/DVN/QV7AJH,doi,10.7910,Harvard Dataverse,2017-11-26,file,dataset
3082588,DVN/LBUXPQ,https://doi.org/10.7910/DVN/LBUXPQ,doi,10.7910,Harvard Dataverse,2017-11-29,file,dataset
3082970,DVN/WJXCT8,https://doi.org/10.7910/DVN/WJXCT8,doi,10.7910,Harvard Dataverse,2017-11-29,file,dataset
3084673,DVN/CF44OW,https://doi.org/10.7910/DVN/CF44OW,doi,10.7910,Harvard Dataverse,2017-12-04,file,dataset
3087683,DVN/28POAO,https://doi.org/10.7910/DVN/28POAO,doi,10.7910,Harvard Dataverse,2017-12-07,file,dataset
3088156,DVN/JNFMNQ,https://doi.org/10.7910/DVN/JNFMNQ,doi,10.7910,Harvard Dataverse,2017-12-15,file,dataset
3088313,DVN/VAY7ZQ,https://doi.org/10.7910/DVN/VAY7ZQ,doi,10.7910,Harvard Dataverse,2017-12-11,file,dataset
3088982,DVN/RQFCQH,https://doi.org/10.7910/DVN/RQFCQH,doi,10.7910,Harvard Dataverse,2017-12-17,file,dataset
3088984,DVN/LDRTZI,https://doi.org/10.7910/DVN/LDRTZI,doi,10.7910,Harvard Dataverse,2017-12-17,file,dataset
3094519,DVN/RYKJKS,https://doi.org/10.7910/DVN/RYKJKS,doi,10.7910,Harvard Dataverse,2018-01-10,file,dataset
3094572,DVN/D73LV3,https://doi.org/10.7910/DVN/D73LV3,doi,10.7910,Harvard Dataverse,2018-01-11,file,dataset
3094906,DVN/CA8GZZ,https://doi.org/10.7910/DVN/CA8GZZ,doi,10.7910,Harvard Dataverse,2018-01-11,file,dataset
3096607,DVN/DKKP4I,https://doi.org/10.7910/DVN/DKKP4I,doi,10.7910,Harvard Dataverse,2018-01-12,file,dataset
3097018,DVN/OYAZ7H,https://doi.org/10.7910/DVN/OYAZ7H,doi,10.7910,Harvard Dataverse,2018-01-11,file,dataset
3104015,DVN/JT6GFR,https://doi.org/10.7910/DVN/JT6GFR,doi,10.7910,Harvard Dataverse,2018-01-12,s3://10.7910/DVN/JT6GFR,dataset
3106349,DVN/LOBXKJ,https://doi.org/10.7910/DVN/LOBXKJ,doi,10.7910,Harvard Dataverse,2018-01-16,file,dataset
3106713,DVN/YAGHTA,https://doi.org/10.7910/DVN/YAGHTA,doi,10.7910,Harvard Dataverse,2018-01-17,s3://10.7910/DVN/YAGHTA,dataset
3106761,DVN/C2LWHA,https://doi.org/10.7910/DVN/C2LWHA,doi,10.7910,Harvard Dataverse,2018-01-17,file,dataset
3107391,DVN/F2JF6G,https://doi.org/10.7910/DVN/F2JF6G,doi,10.7910,Harvard Dataverse,2018-01-25,file,dataset
3107787,DVN/AMMFVZ,https://doi.org/10.7910/DVN/AMMFVZ,doi,10.7910,Harvard Dataverse,2018-01-25,file,dataset
3108351,DVN/XAQMIA,https://doi.org/10.7910/DVN/XAQMIA,doi,10.7910,Harvard Dataverse,2018-02-20,file,dataset
3108912,DVN/PNYLIY,https://doi.org/10.7910/DVN/PNYLIY,doi,10.7910,Harvard Dataverse,2018-01-26,file,dataset
3108937,DVN/ZSB0BL,https://doi.org/10.7910/DVN/ZSB0BL,doi,10.7910,Harvard Dataverse,2018-02-20,file,dataset
3109207,DVN/EEMRS9,https://doi.org/10.7910/DVN/EEMRS9,doi,10.7910,Harvard Dataverse,2018-02-01,file,dataset
3117170,DVN/MVD5VP,https://doi.org/10.7910/DVN/MVD5VP,doi,10.7910,Harvard Dataverse,2018-06-09,s3://10.7910/DVN/MVD5VP,dataset
3117410,DVN/TTK06U,https://doi.org/10.7910/DVN/TTK06U,doi,10.7910,Harvard Dataverse,2018-02-04,file,dataset
3123315,DVN/ZFQMCP,https://doi.org/10.7910/DVN/ZFQMCP,doi,10.7910,Harvard Dataverse,2018-02-12,file,dataset
3123366,DVN/KGZGLT,https://doi.org/10.7910/DVN/KGZGLT,doi,10.7910,Harvard Dataverse,2018-02-14,file,dataset
3123399,DVN/6NDYHC,https://doi.org/10.7910/DVN/6NDYHC,doi,10.7910,Harvard Dataverse,2018-03-04,s3://10.7910/DVN/6NDYHC,dataset
3123420,DVN/78JPNJ,https://doi.org/10.7910/DVN/78JPNJ,doi,10.7910,Harvard Dataverse,2018-02-14,file,dataset
3123540,DVN/MLFYNX,https://doi.org/10.7910/DVN/MLFYNX,doi,10.7910,Harvard Dataverse,2018-02-20,file,dataset
3123598,DVN/ROUWNS,https://doi.org/10.7910/DVN/ROUWNS,doi,10.7910,Harvard Dataverse,2018-02-12,file,dataset
3123829,DVN/O4P8J1,https://doi.org/10.7910/DVN/O4P8J1,doi,10.7910,Harvard Dataverse,2018-02-20,file,dataset
3124159,DVN/VSXTFS,https://doi.org/10.7910/DVN/VSXTFS,doi,10.7910,Harvard Dataverse,2018-02-20,file,dataset
3125584,DVN/NK4SQT,https://doi.org/10.7910/DVN/NK4SQT,doi,10.7910,Harvard Dataverse,2018-02-20,file,dataset
3125701,DVN/HVHUIP,https://doi.org/10.7910/DVN/HVHUIP,doi,10.7910,Harvard Dataverse,2018-02-20,file,dataset
3127002,DVN/I72HB0,https://doi.org/10.7910/DVN/I72HB0,doi,10.7910,Harvard Dataverse,2018-02-25,file,dataset
3128018,DVN/JAOQSD,https://doi.org/10.7910/DVN/JAOQSD,doi,10.7910,Harvard Dataverse,2018-02-25,file,dataset
3128339,DVN/C1SICS,https://doi.org/10.7910/DVN/C1SICS,doi,10.7910,Harvard Dataverse,2018-03-06,s3://10.7910/DVN/C1SICS,dataset
3129840,DVN/S2Y1PA,https://doi.org/10.7910/DVN/S2Y1PA,doi,10.7910,Harvard Dataverse,2018-03-01,s3://10.7910/DVN/S2Y1PA,dataset
3130273,DVN/D4IDA9,https://doi.org/10.7910/DVN/D4IDA9,doi,10.7910,Harvard Dataverse,2018-03-04,s3://10.7910/DVN/D4IDA9,dataset
3131800,DVN/HK213D,https://doi.org/10.7910/DVN/HK213D,doi,10.7910,Harvard Dataverse,2018-03-12,s3://10.7910/DVN/HK213D,dataset
3135066,DVN/5JLGEL,https://doi.org/10.7910/DVN/5JLGEL,doi,10.7910,Harvard Dataverse,2018-03-16,s3://10.7910/DVN/5JLGEL,dataset
3135188,DVN/8JW4Q7,https://doi.org/10.7910/DVN/8JW4Q7,doi,10.7910,Harvard Dataverse,2018-04-09,s3://10.7910/DVN/8JW4Q7,dataset
3135371,DVN/XL73P4,https://doi.org/10.7910/DVN/XL73P4,doi,10.7910,Harvard Dataverse,2018-03-19,s3://10.7910/DVN/XL73P4,dataset
3135556,DVN/G4XAGY,https://doi.org/10.7910/DVN/G4XAGY,doi,10.7910,Harvard Dataverse,2018-03-22,s3://10.7910/DVN/G4XAGY,dataset
3135612,DVN/QJ9E9M,https://doi.org/10.7910/DVN/QJ9E9M,doi,10.7910,Harvard Dataverse,2018-03-23,s3://10.7910/DVN/QJ9E9M,dataset
3136041,DVN/7UBRAC,https://doi.org/10.7910/DVN/7UBRAC,doi,10.7910,Harvard Dataverse,2018-03-23,s3://10.7910/DVN/7UBRAC,dataset
3136103,DVN/ICBCM2,https://doi.org/10.7910/DVN/ICBCM2,doi,10.7910,Harvard Dataverse,2018-03-27,s3://10.7910/DVN/ICBCM2,dataset
3136285,DVN/1HNIFT,https://doi.org/10.7910/DVN/1HNIFT,doi,10.7910,Harvard Dataverse,2018-03-25,s3://10.7910/DVN/1HNIFT,dataset
3137109,DVN/VRMH3I,https://doi.org/10.7910/DVN/VRMH3I,doi,10.7910,Harvard Dataverse,2018-03-27,s3://10.7910/DVN/VRMH3I,dataset
3137140,DVN/VHNONI,https://doi.org/10.7910/DVN/VHNONI,doi,10.7910,Harvard Dataverse,2018-03-27,s3://10.7910/DVN/VHNONI,dataset
3137783,DVN/XQ9RJT,https://doi.org/10.7910/DVN/XQ9RJT,doi,10.7910,Harvard Dataverse,2018-04-03,s3://10.7910/DVN/XQ9RJT,dataset
3139614,DVN/C15VOD,https://doi.org/10.7910/DVN/C15VOD,doi,10.7910,Harvard Dataverse,2018-04-09,s3://10.7910/DVN/C15VOD,dataset
3139615,DVN/X2JEXD,https://doi.org/10.7910/DVN/X2JEXD,doi,10.7910,Harvard Dataverse,2018-04-04,s3://10.7910/DVN/X2JEXD,dataset
3140489,DVN/3QNR8Q,https://doi.org/10.7910/DVN/3QNR8Q,doi,10.7910,Harvard Dataverse,2018-04-25,s3://10.7910/DVN/3QNR8Q,dataset
3141525,DVN/8OKVHY,https://doi.org/10.7910/DVN/8OKVHY,doi,10.7910,Harvard Dataverse,2018-04-15,s3://10.7910/DVN/8OKVHY,dataset
3143123,DVN/Y1EUAY,https://doi.org/10.7910/DVN/Y1EUAY,doi,10.7910,Harvard Dataverse,2018-04-18,s3://10.7910/DVN/Y1EUAY,dataset
3144075,DVN/SXJHEJ,https://doi.org/10.7910/DVN/SXJHEJ,doi,10.7910,Harvard Dataverse,2018-04-23,s3://10.7910/DVN/SXJHEJ,dataset
3144742,DVN/EJRNK0,https://doi.org/10.7910/DVN/EJRNK0,doi,10.7910,Harvard Dataverse,2018-04-23,s3://10.7910/DVN/EJRNK0,dataset
3146786,DVN/ZUICBB,https://doi.org/10.7910/DVN/ZUICBB,doi,10.7910,Harvard Dataverse,2018-04-24,s3://10.7910/DVN/ZUICBB,dataset
